entity_id,state,last_changed
sensor.solarflow_system_battery_in_total_v24,230.760,2026-04-29T05:51:30.503Z
sensor.solarflow_system_battery_in_total_v24,230.761,2026-04-29T05:56:18.545Z
sensor.solarflow_system_battery_in_total_v24,230.762,2026-04-29T05:56:52.462Z
sensor.solarflow_system_battery_in_total_v24,230.763,2026-04-29T05:57:48.756Z
sensor.solarflow_system_battery_in_total_v24,230.764,2026-04-29T05:58:48.757Z
sensor.solarflow_system_battery_in_total_v24,230.766,2026-04-29T05:59:48.759Z
sensor.solarflow_system_battery_in_total_v24,230.768,2026-04-29T06:01:31.134Z
sensor.solarflow_system_battery_in_total_v24,230.769,2026-04-29T06:04:00.462Z
sensor.solarflow_system_battery_in_total_v24,230.770,2026-04-29T06:05:00.725Z
sensor.solarflow_system_battery_in_total_v24,230.771,2026-04-29T06:05:27.602Z
sensor.solarflow_system_battery_in_total_v24,230.772,2026-04-29T06:06:12.741Z
sensor.solarflow_system_battery_in_total_v24,230.773,2026-04-29T06:07:24.726Z
sensor.solarflow_system_battery_in_total_v24,230.775,2026-04-29T06:08:37.035Z
sensor.solarflow_system_battery_in_total_v24,230.776,2026-04-29T06:09:28.746Z
sensor.solarflow_system_battery_in_total_v24,230.777,2026-04-29T06:09:53.051Z
sensor.solarflow_system_battery_in_total_v24,230.778,2026-04-29T06:10:53.052Z
sensor.solarflow_system_battery_in_total_v24,230.779,2026-04-29T06:11:25.045Z
sensor.solarflow_system_battery_in_total_v24,230.780,2026-04-29T06:12:18.736Z
sensor.solarflow_system_battery_in_total_v24,230.782,2026-04-29T06:13:30.733Z
sensor.solarflow_system_battery_in_total_v24,230.784,2026-04-29T06:14:49.188Z
sensor.solarflow_system_battery_in_total_v24,230.786,2026-04-29T06:16:06.791Z
sensor.solarflow_system_battery_in_total_v24,230.788,2026-04-29T06:17:18.734Z
sensor.solarflow_system_battery_in_total_v24,230.790,2026-04-29T06:18:30.734Z
sensor.solarflow_system_battery_in_total_v24,230.791,2026-04-29T06:19:04.818Z
sensor.solarflow_system_battery_in_total_v24,230.792,2026-04-29T06:19:46.052Z
sensor.solarflow_system_battery_in_total_v24,230.793,2026-04-29T06:20:46.053Z
sensor.solarflow_system_battery_in_total_v24,230.794,2026-04-29T06:20:54.857Z
sensor.solarflow_system_battery_in_total_v24,230.795,2026-04-29T06:21:54.859Z
sensor.solarflow_system_battery_in_total_v24,230.796,2026-04-29T06:22:30.228Z
sensor.solarflow_system_battery_in_total_v24,230.797,2026-04-29T06:35:54.875Z
sensor.solarflow_system_battery_in_total_v24,230.798,2026-04-29T06:40:06.839Z
sensor.solarflow_system_battery_in_total_v24,230.801,2026-04-29T06:41:24.491Z
sensor.solarflow_system_battery_in_total_v24,230.803,2026-04-29T06:42:06.740Z
sensor.solarflow_system_battery_in_total_v24,230.804,2026-04-29T06:42:37.059Z
sensor.solarflow_system_battery_in_total_v24,230.806,2026-04-29T06:43:12.487Z
sensor.solarflow_system_battery_in_total_v24,230.808,2026-04-29T06:43:48.740Z
sensor.solarflow_system_battery_in_total_v24,230.810,2026-04-29T06:44:39.191Z
sensor.solarflow_system_battery_in_total_v24,230.812,2026-04-29T06:45:06.782Z
sensor.solarflow_system_battery_in_total_v24,230.815,2026-04-29T06:46:06.784Z
sensor.solarflow_system_battery_in_total_v24,230.816,2026-04-29T06:46:36.853Z
sensor.solarflow_system_battery_in_total_v24,230.818,2026-04-29T06:47:12.471Z
sensor.solarflow_system_battery_in_total_v24,230.819,2026-04-29T06:47:30.769Z
sensor.solarflow_system_battery_in_total_v24,230.822,2026-04-29T06:48:18.498Z
sensor.solarflow_system_battery_in_total_v24,230.823,2026-04-29T06:48:35.037Z
sensor.solarflow_system_battery_in_total_v24,230.824,2026-04-29T06:48:54.462Z
sensor.solarflow_system_battery_in_total_v24,230.826,2026-04-29T06:49:24.733Z
sensor.solarflow_system_battery_in_total_v24,230.828,2026-04-29T06:50:06.568Z
sensor.solarflow_system_battery_in_total_v24,230.830,2026-04-29T06:50:36.814Z
sensor.solarflow_system_battery_in_total_v24,230.831,2026-04-29T06:50:43.114Z
sensor.solarflow_system_battery_in_total_v24,230.834,2026-04-29T06:51:43.115Z
sensor.solarflow_system_battery_in_total_v24,230.835,2026-04-29T06:51:48.507Z
sensor.solarflow_system_battery_in_total_v24,230.837,2026-04-29T06:52:24.496Z
sensor.solarflow_system_battery_in_total_v24,230.840,2026-04-29T06:53:06.738Z
sensor.solarflow_system_battery_in_total_v24,230.842,2026-04-29T06:53:37.101Z
sensor.solarflow_system_battery_in_total_v24,230.844,2026-04-29T06:54:18.733Z
sensor.solarflow_system_battery_in_total_v24,230.845,2026-04-29T06:54:22.205Z
sensor.solarflow_system_battery_in_total_v24,230.849,2026-04-29T06:55:22.206Z
sensor.solarflow_system_battery_in_total_v24,230.853,2026-04-29T06:56:31.113Z
sensor.solarflow_system_battery_in_total_v24,230.854,2026-04-29T06:56:49.477Z
sensor.solarflow_system_battery_in_total_v24,230.855,2026-04-29T06:56:55.478Z
sensor.solarflow_system_battery_in_total_v24,230.856,2026-04-29T06:58:06.207Z
sensor.solarflow_system_battery_in_total_v24,230.857,2026-04-29T06:59:08.263Z
sensor.solarflow_system_battery_in_total_v24,230.858,2026-04-29T07:01:38.330Z
sensor.solarflow_system_battery_in_total_v24,230.859,2026-04-29T07:02:18.499Z
sensor.solarflow_system_battery_in_total_v24,230.860,2026-04-29T07:02:48.912Z
sensor.solarflow_system_battery_in_total_v24,230.861,2026-04-29T07:03:34.471Z
sensor.solarflow_system_battery_in_total_v24,230.862,2026-04-29T07:04:00.558Z
sensor.solarflow_system_battery_in_total_v24,230.864,2026-04-29T07:04:46.613Z
sensor.solarflow_system_battery_in_total_v24,230.866,2026-04-29T07:05:59.189Z
sensor.solarflow_system_battery_in_total_v24,230.867,2026-04-29T07:06:12.790Z
sensor.solarflow_system_battery_in_total_v24,230.869,2026-04-29T07:07:12.541Z
sensor.solarflow_system_battery_in_total_v24,230.870,2026-04-29T07:07:47.011Z
sensor.solarflow_system_battery_in_total_v24,230.871,2026-04-29T07:08:28.742Z
sensor.solarflow_system_battery_in_total_v24,230.872,2026-04-29T07:08:41.265Z
sensor.solarflow_system_battery_in_total_v24,230.874,2026-04-29T07:09:41.266Z
sensor.solarflow_system_battery_in_total_v24,230.877,2026-04-29T07:10:49.969Z
sensor.solarflow_system_battery_in_total_v24,230.878,2026-04-29T07:10:58.231Z
sensor.solarflow_system_battery_in_total_v24,230.881,2026-04-29T07:12:13.151Z
sensor.solarflow_system_battery_in_total_v24,230.882,2026-04-29T07:12:18.729Z
sensor.solarflow_system_battery_in_total_v24,230.885,2026-04-29T07:13:24.492Z
sensor.solarflow_system_battery_in_total_v24,230.886,2026-04-29T07:13:30.728Z
sensor.solarflow_system_battery_in_total_v24,230.887,2026-04-29T07:13:50.587Z
sensor.solarflow_system_battery_in_total_v24,230.889,2026-04-29T07:14:26.239Z
sensor.solarflow_system_battery_in_total_v24,230.890,2026-04-29T07:14:42.500Z
sensor.solarflow_system_battery_in_total_v24,230.892,2026-04-29T07:15:48.738Z
sensor.solarflow_system_battery_in_total_v24,230.895,2026-04-29T07:17:12.506Z
sensor.solarflow_system_battery_in_total_v24,230.897,2026-04-29T07:19:36.496Z
sensor.solarflow_system_battery_in_total_v24,230.898,2026-04-29T07:19:54.793Z
sensor.solarflow_system_battery_in_total_v24,230.901,2026-04-29T07:20:55.116Z
sensor.solarflow_system_battery_in_total_v24,230.902,2026-04-29T07:21:18.736Z
sensor.solarflow_system_battery_in_total_v24,230.904,2026-04-29T07:22:06.520Z
sensor.solarflow_system_battery_in_total_v24,230.905,2026-04-29T07:22:12.779Z
sensor.solarflow_system_battery_in_total_v24,230.909,2026-04-29T07:23:24.738Z
sensor.solarflow_system_battery_in_total_v24,230.912,2026-04-29T07:24:29.337Z
sensor.solarflow_system_battery_in_total_v24,230.913,2026-04-29T07:24:36.745Z
sensor.solarflow_system_battery_in_total_v24,230.916,2026-04-29T07:25:24.776Z
sensor.solarflow_system_battery_in_total_v24,230.917,2026-04-29T07:25:42.838Z
sensor.solarflow_system_battery_in_total_v24,230.920,2026-04-29T07:26:36.724Z
sensor.solarflow_system_battery_in_total_v24,230.922,2026-04-29T07:27:03.923Z
sensor.solarflow_system_battery_in_total_v24,230.925,2026-04-29T07:27:45.120Z
sensor.solarflow_system_battery_in_total_v24,230.929,2026-04-29T07:28:54.776Z
sensor.solarflow_system_battery_in_total_v24,230.930,2026-04-29T07:29:12.738Z
sensor.solarflow_system_battery_in_total_v24,230.934,2026-04-29T07:30:06.577Z
sensor.solarflow_system_battery_in_total_v24,230.935,2026-04-29T07:30:12.805Z
sensor.solarflow_system_battery_in_total_v24,230.936,2026-04-29T07:30:25.112Z
sensor.solarflow_system_battery_in_total_v24,230.941,2026-04-29T07:31:24.743Z
sensor.solarflow_system_battery_in_total_v24,230.942,2026-04-29T07:31:30.802Z
sensor.solarflow_system_battery_in_total_v24,230.943,2026-04-29T07:31:37.047Z
sensor.solarflow_system_battery_in_total_v24,230.948,2026-04-29T07:32:36.729Z
sensor.solarflow_system_battery_in_total_v24,230.949,2026-04-29T07:32:42.790Z
sensor.solarflow_system_battery_in_total_v24,230.950,2026-04-29T07:32:49.035Z
sensor.solarflow_system_battery_in_total_v24,230.955,2026-04-29T07:33:42.491Z
sensor.solarflow_system_battery_in_total_v24,230.956,2026-04-29T07:33:48.731Z
sensor.solarflow_system_battery_in_total_v24,230.959,2026-04-29T07:34:24.666Z
sensor.solarflow_system_battery_in_total_v24,230.960,2026-04-29T07:34:30.737Z
sensor.solarflow_system_battery_in_total_v24,230.962,2026-04-29T07:34:54.821Z
sensor.solarflow_system_battery_in_total_v24,230.963,2026-04-29T07:35:06.781Z
sensor.solarflow_system_battery_in_total_v24,230.966,2026-04-29T07:35:36.845Z
sensor.solarflow_system_battery_in_total_v24,230.967,2026-04-29T07:35:43.087Z
sensor.solarflow_system_battery_in_total_v24,230.973,2026-04-29T07:36:42.310Z
sensor.solarflow_system_battery_in_total_v24,230.974,2026-04-29T07:36:54.367Z
sensor.solarflow_system_battery_in_total_v24,230.975,2026-04-29T07:37:00.609Z
sensor.solarflow_system_battery_in_total_v24,230.977,2026-04-29T07:37:24.909Z
sensor.solarflow_system_battery_in_total_v24,230.982,2026-04-29T07:38:12.748Z
sensor.solarflow_system_battery_in_total_v24,230.984,2026-04-29T07:38:30.819Z
sensor.solarflow_system_battery_in_total_v24,230.985,2026-04-29T07:38:37.065Z
sensor.solarflow_system_battery_in_total_v24,230.990,2026-04-29T07:39:24.740Z
sensor.solarflow_system_battery_in_total_v24,230.992,2026-04-29T07:39:42.803Z
sensor.solarflow_system_battery_in_total_v24,230.997,2026-04-29T07:40:36.808Z
sensor.solarflow_system_battery_in_total_v24,231.001,2026-04-29T07:41:06.953Z
sensor.solarflow_system_battery_in_total_v24,231.004,2026-04-29T07:41:43.061Z
sensor.solarflow_system_battery_in_total_v24,231.005,2026-04-29T07:41:49.300Z
sensor.solarflow_system_battery_in_total_v24,231.008,2026-04-29T07:42:18.731Z
sensor.solarflow_system_battery_in_total_v24,231.012,2026-04-29T07:42:54.785Z
sensor.solarflow_system_battery_in_total_v24,231.015,2026-04-29T07:43:24.501Z
sensor.solarflow_system_battery_in_total_v24,231.016,2026-04-29T07:43:30.727Z
sensor.solarflow_system_battery_in_total_v24,231.020,2026-04-29T07:44:06.494Z
sensor.solarflow_system_battery_in_total_v24,231.021,2026-04-29T07:44:12.806Z
sensor.solarflow_system_battery_in_total_v24,231.023,2026-04-29T07:44:37.269Z
sensor.solarflow_system_battery_in_total_v24,231.024,2026-04-29T07:44:44.143Z
sensor.solarflow_system_battery_in_total_v24,231.029,2026-04-29T07:45:24.784Z
sensor.solarflow_system_battery_in_total_v24,231.035,2026-04-29T07:46:22.375Z
sensor.solarflow_system_battery_in_total_v24,231.037,2026-04-29T07:46:40.680Z
sensor.solarflow_system_battery_in_total_v24,231.040,2026-04-29T07:47:06.743Z
sensor.solarflow_system_battery_in_total_v24,231.045,2026-04-29T07:47:49.044Z
sensor.solarflow_system_battery_in_total_v24,231.048,2026-04-29T07:48:18.736Z
sensor.solarflow_system_battery_in_total_v24,231.052,2026-04-29T07:48:54.790Z
sensor.solarflow_system_battery_in_total_v24,231.054,2026-04-29T07:49:06.737Z
sensor.solarflow_system_battery_in_total_v24,231.057,2026-04-29T07:49:31.035Z
sensor.solarflow_system_battery_in_total_v24,231.062,2026-04-29T07:50:12.568Z
sensor.solarflow_system_battery_in_total_v24,231.065,2026-04-29T07:50:42.804Z
sensor.solarflow_system_battery_in_total_v24,231.071,2026-04-29T07:51:30.727Z
sensor.solarflow_system_battery_in_total_v24,231.073,2026-04-29T07:51:48.784Z
sensor.solarflow_system_battery_in_total_v24,231.074,2026-04-29T07:51:55.025Z
sensor.solarflow_system_battery_in_total_v24,231.082,2026-04-29T07:52:55.026Z
sensor.solarflow_system_battery_in_total_v24,231.083,2026-04-29T07:53:10.480Z
sensor.solarflow_system_battery_in_total_v24,231.084,2026-04-29T07:53:16.772Z
sensor.solarflow_system_battery_in_total_v24,231.092,2026-04-29T07:54:16.774Z
sensor.solarflow_system_battery_in_total_v24,231.093,2026-04-29T07:54:24.735Z
sensor.solarflow_system_battery_in_total_v24,231.097,2026-04-29T07:54:54.800Z
sensor.solarflow_system_battery_in_total_v24,231.101,2026-04-29T07:55:30.151Z
sensor.solarflow_system_battery_in_total_v24,231.105,2026-04-29T07:56:06.490Z
sensor.solarflow_system_battery_in_total_v24,231.107,2026-04-29T07:56:31.452Z
sensor.solarflow_system_battery_in_total_v24,231.111,2026-04-29T07:57:06.491Z
sensor.solarflow_system_battery_in_total_v24,231.112,2026-04-29T07:57:12.734Z
sensor.solarflow_system_battery_in_total_v24,231.118,2026-04-29T07:58:18.804Z
sensor.solarflow_system_battery_in_total_v24,231.119,2026-04-29T07:58:24.730Z
sensor.solarflow_system_battery_in_total_v24,231.120,2026-04-29T07:58:37.025Z
sensor.solarflow_system_battery_in_total_v24,231.125,2026-04-29T07:59:30.497Z
sensor.solarflow_system_battery_in_total_v24,231.127,2026-04-29T07:59:42.658Z
sensor.solarflow_system_battery_in_total_v24,231.133,2026-04-29T08:00:44.249Z
sensor.solarflow_system_battery_in_total_v24,231.134,2026-04-29T08:00:50.475Z
sensor.solarflow_system_battery_in_total_v24,231.135,2026-04-29T08:01:02.487Z
sensor.solarflow_system_battery_in_total_v24,231.140,2026-04-29T08:01:56.469Z
sensor.solarflow_system_battery_in_total_v24,231.147,2026-04-29T08:02:56.470Z
sensor.solarflow_system_battery_in_total_v24,231.150,2026-04-29T08:03:22.573Z
sensor.solarflow_system_battery_in_total_v24,231.154,2026-04-29T08:04:02.246Z
sensor.solarflow_system_battery_in_total_v24,231.155,2026-04-29T08:04:09.377Z
sensor.solarflow_system_battery_in_total_v24,231.159,2026-04-29T08:04:50.592Z
sensor.solarflow_system_battery_in_total_v24,231.162,2026-04-29T08:05:22.356Z
sensor.solarflow_system_battery_in_total_v24,231.167,2026-04-29T08:06:07.261Z
sensor.solarflow_system_battery_in_total_v24,231.172,2026-04-29T08:06:50.688Z
sensor.solarflow_system_battery_in_total_v24,231.173,2026-04-29T08:07:06.776Z
sensor.solarflow_system_battery_in_total_v24,231.178,2026-04-29T08:07:50.472Z
sensor.solarflow_system_battery_in_total_v24,231.179,2026-04-29T08:07:56.695Z
sensor.solarflow_system_battery_in_total_v24,231.180,2026-04-29T08:08:12.777Z
sensor.solarflow_system_battery_in_total_v24,231.185,2026-04-29T08:08:56.460Z
sensor.solarflow_system_battery_in_total_v24,231.186,2026-04-29T08:09:02.688Z
sensor.solarflow_system_battery_in_total_v24,231.188,2026-04-29T08:09:18.775Z
sensor.solarflow_system_battery_in_total_v24,231.193,2026-04-29T08:10:06.565Z
sensor.solarflow_system_battery_in_total_v24,231.194,2026-04-29T08:10:12.787Z
sensor.solarflow_system_battery_in_total_v24,231.195,2026-04-29T08:10:24.788Z
sensor.solarflow_system_battery_in_total_v24,231.201,2026-04-29T08:11:21.778Z
sensor.solarflow_system_battery_in_total_v24,231.202,2026-04-29T08:11:30.787Z
sensor.solarflow_system_battery_in_total_v24,231.208,2026-04-29T08:12:21.555Z
sensor.solarflow_system_battery_in_total_v24,231.209,2026-04-29T08:12:27.778Z
sensor.solarflow_system_battery_in_total_v24,231.210,2026-04-29T08:12:36.785Z
sensor.solarflow_system_battery_in_total_v24,231.218,2026-04-29T08:13:33.842Z
sensor.solarflow_system_battery_in_total_v24,231.220,2026-04-29T08:13:53.578Z
sensor.solarflow_system_battery_in_total_v24,231.226,2026-04-29T08:14:34.777Z
sensor.solarflow_system_battery_in_total_v24,231.227,2026-04-29T08:14:44.596Z
sensor.solarflow_system_battery_in_total_v24,231.228,2026-04-29T08:23:32.060Z
sensor.solarflow_system_battery_in_total_v24,231.229,2026-04-29T08:23:34.455Z
sensor.solarflow_system_battery_in_total_v24,231.234,2026-04-29T08:24:13.253Z
sensor.solarflow_system_battery_in_total_v24,231.238,2026-04-29T08:24:40.927Z
sensor.solarflow_system_battery_in_total_v24,231.243,2026-04-29T08:25:17.596Z
sensor.solarflow_system_battery_in_total_v24,231.244,2026-04-29T08:25:24.762Z
sensor.solarflow_system_battery_in_total_v24,231.249,2026-04-29T08:25:58.800Z
sensor.solarflow_system_battery_in_total_v24,231.254,2026-04-29T08:26:30.753Z
sensor.solarflow_system_battery_in_total_v24,231.260,2026-04-29T08:27:12.938Z
sensor.solarflow_system_battery_in_total_v24,231.261,2026-04-29T08:27:19.170Z
sensor.solarflow_system_battery_in_total_v24,231.265,2026-04-29T08:27:42.940Z
sensor.solarflow_system_battery_in_total_v24,231.266,2026-04-29T08:27:49.163Z
sensor.solarflow_system_battery_in_total_v24,231.270,2026-04-29T08:28:18.936Z
sensor.solarflow_system_battery_in_total_v24,231.271,2026-04-29T08:28:25.162Z
sensor.solarflow_system_battery_in_total_v24,231.276,2026-04-29T08:28:54.790Z
sensor.solarflow_system_battery_in_total_v24,231.277,2026-04-29T08:29:01.012Z
sensor.solarflow_system_battery_in_total_v24,231.282,2026-04-29T08:29:31.161Z
sensor.energy_production_today_remaining,1.9,2026-04-28T11:00:00.000Z
sensor.energy_production_today_remaining,1.513,2026-04-28T11:27:34.609Z
sensor.energy_production_today_remaining,1.189,2026-04-28T12:27:34.651Z
sensor.energy_production_today_remaining,0.817,2026-04-28T13:27:34.529Z
sensor.energy_production_today_remaining,0.541,2026-04-28T14:27:34.748Z
sensor.energy_production_today_remaining,0.287,2026-04-28T15:27:34.475Z
sensor.energy_production_today_remaining,0.162,2026-04-28T16:27:34.605Z
sensor.energy_production_today_remaining,0.042,2026-04-28T17:27:34.559Z
sensor.energy_production_today_remaining,0.0,2026-04-28T18:27:34.605Z
sensor.energy_production_today_remaining,8.529,2026-04-28T22:27:34.678Z
sensor.energy_production_today_remaining,8.966,2026-04-29T00:27:34.570Z
sensor.energy_production_today_remaining,10.398,2026-04-29T02:27:34.596Z
sensor.energy_production_today_remaining,8.334,2026-04-29T04:27:34.680Z
sensor.energy_production_today_remaining,8.211,2026-04-29T05:27:34.550Z
sensor.energy_production_today_remaining,7.327,2026-04-29T06:27:34.582Z
sensor.energy_production_today_remaining,6.798,2026-04-29T07:27:34.464Z
sensor.energy_production_today_remaining,7.093,2026-04-29T08:27:34.602Z
sensor.solarflow_system_battery_in_total,unavailable,2026-04-28T11:00:00.000Z
sensor.solarflow_system_battery_out_total,unavailable,2026-04-28T11:00:00.000Z
sensor.solarflow_solar_ertrag_gesamt,unavailable,2026-04-28T11:00:00.000Z
input_number.zendure_last_sent_1,449.0,2026-04-28T11:00:00.000Z
input_number.zendure_last_sent_1,279.0,2026-04-28T11:02:54.085Z
input_number.zendure_last_sent_1,59.0,2026-04-28T11:02:56.126Z
input_number.zendure_last_sent_1,0.0,2026-04-28T11:02:58.080Z
input_number.zendure_last_sent_1,70.0,2026-04-28T11:03:00.262Z
input_number.zendure_last_sent_1,140.0,2026-04-28T11:03:04.078Z
input_number.zendure_last_sent_1,210.0,2026-04-28T11:03:06.248Z
input_number.zendure_last_sent_1,139.0,2026-04-28T11:03:09.119Z
input_number.zendure_last_sent_1,138.0,2026-04-28T11:03:11.081Z
input_number.zendure_last_sent_1,113.0,2026-04-28T11:03:28.213Z
input_number.zendure_last_sent_1,121.0,2026-04-28T11:03:50.073Z
input_number.zendure_last_sent_1,126.0,2026-04-28T11:03:54.204Z
input_number.zendure_last_sent_1,131.0,2026-04-28T11:04:00.206Z
input_number.zendure_last_sent_1,126.0,2026-04-28T11:04:14.195Z
input_number.zendure_last_sent_1,150.0,2026-04-28T11:04:28.210Z
input_number.zendure_last_sent_1,143.0,2026-04-28T11:04:33.093Z
input_number.zendure_last_sent_1,138.0,2026-04-28T11:04:48.225Z
input_number.zendure_last_sent_1,109.0,2026-04-28T11:11:53.242Z
input_number.zendure_last_sent_1,106.0,2026-04-28T11:11:55.061Z
input_number.zendure_last_sent_1,47.0,2026-04-28T11:12:54.106Z
input_number.zendure_last_sent_1,0.0,2026-04-28T11:12:56.006Z
input_number.zendure_last_sent_1,51.0,2026-04-28T11:13:10.991Z
input_number.zendure_last_sent_1,64.0,2026-04-28T11:13:14.219Z
input_number.zendure_last_sent_1,77.0,2026-04-28T11:13:16.020Z
input_number.zendure_last_sent_1,55.0,2026-04-28T11:13:18.217Z
input_number.zendure_last_sent_1,41.0,2026-04-28T11:13:22.200Z
input_number.zendure_last_sent_1,32.0,2026-04-28T11:13:30.202Z
input_number.zendure_last_sent_1,0.0,2026-04-28T11:13:40.195Z
input_number.zendure_last_sent_1,33.0,2026-04-28T11:13:52.203Z
input_number.zendure_last_sent_1,50.0,2026-04-28T11:13:56.207Z
input_number.zendure_last_sent_1,42.0,2026-04-28T11:13:59.032Z
input_number.zendure_last_sent_1,72.0,2026-04-28T11:14:10.002Z
input_number.zendure_last_sent_1,60.0,2026-04-28T11:14:12.065Z
input_number.zendure_last_sent_1,200.0,2026-04-28T11:32:38.287Z
input_number.zendure_last_sent_1,149.0,2026-04-28T11:32:40.284Z
input_number.zendure_last_sent_1,146.0,2026-04-28T11:32:42.308Z
input_number.zendure_last_sent_1,114.0,2026-04-28T11:33:30.229Z
input_number.zendure_last_sent_1,89.0,2026-04-28T11:33:38.203Z
input_number.zendure_last_sent_1,63.0,2026-04-28T11:33:42.214Z
input_number.zendure_last_sent_1,95.0,2026-04-28T11:34:50.232Z
input_number.zendure_last_sent_1,103.0,2026-04-28T11:38:17.300Z
input_number.zendure_last_sent_1,97.0,2026-04-28T11:38:22.215Z
input_number.zendure_last_sent_1,92.0,2026-04-28T11:40:06.229Z
input_number.zendure_last_sent_1,61.0,2026-04-28T11:46:00.575Z
input_number.zendure_last_sent_1,58.0,2026-04-28T11:46:02.326Z
input_number.zendure_last_sent_1,63.0,2026-04-28T11:56:50.230Z
input_number.zendure_last_sent_1,69.0,2026-04-28T11:57:06.241Z
input_number.zendure_last_sent_1,209.0,2026-04-28T11:57:09.326Z
input_number.zendure_last_sent_1,349.0,2026-04-28T11:57:11.260Z
input_number.zendure_last_sent_1,424.0,2026-04-28T11:57:13.328Z
input_number.zendure_last_sent_1,204.0,2026-04-28T11:57:15.326Z
input_number.zendure_last_sent_1,188.0,2026-04-28T11:57:18.226Z
input_number.zendure_last_sent_1,98.0,2026-04-28T11:57:21.276Z
input_number.zendure_last_sent_1,0.0,2026-04-28T11:57:23.286Z
input_number.zendure_last_sent_1,73.0,2026-04-28T11:57:26.311Z
input_number.zendure_last_sent_1,143.0,2026-04-28T11:57:30.213Z
input_number.zendure_last_sent_1,178.0,2026-04-28T11:57:32.339Z
input_number.zendure_last_sent_1,74.0,2026-04-28T11:57:35.321Z
input_number.zendure_last_sent_1,0.0,2026-04-28T11:57:37.290Z
input_number.zendure_last_sent_1,70.0,2026-04-28T11:57:40.213Z
input_number.zendure_last_sent_1,136.0,2026-04-28T11:57:44.212Z
input_number.zendure_last_sent_1,160.0,2026-04-28T11:57:46.425Z
input_number.zendure_last_sent_1,91.0,2026-04-28T11:57:48.406Z
input_number.zendure_last_sent_1,73.0,2026-04-28T11:57:51.273Z
input_number.zendure_last_sent_1,61.0,2026-04-28T11:57:54.211Z
input_number.zendure_last_sent_1,201.0,2026-04-28T12:06:56.226Z
input_number.zendure_last_sent_1,147.0,2026-04-28T12:06:58.215Z
input_number.zendure_last_sent_1,96.0,2026-04-28T12:07:00.365Z
input_number.zendure_last_sent_1,104.0,2026-04-28T12:07:16.245Z
input_number.zendure_last_sent_1,98.0,2026-04-28T12:07:54.213Z
input_number.zendure_last_sent_1,92.0,2026-04-28T12:09:36.229Z
input_number.zendure_last_sent_1,97.0,2026-04-28T12:10:26.246Z
input_number.zendure_last_sent_1,169.0,2026-04-28T12:10:33.255Z
input_number.zendure_last_sent_1,309.0,2026-04-28T12:10:35.232Z
input_number.zendure_last_sent_1,449.0,2026-04-28T12:10:37.234Z
input_number.zendure_last_sent_1,302.0,2026-04-28T12:10:39.317Z
input_number.zendure_last_sent_1,384.0,2026-04-28T12:10:41.236Z
input_number.zendure_last_sent_1,465.0,2026-04-28T12:10:43.222Z
input_number.zendure_last_sent_1,285.0,2026-04-28T12:10:45.275Z
input_number.zendure_last_sent_1,118.0,2026-04-28T12:10:47.225Z
input_number.zendure_last_sent_1,0.0,2026-04-28T12:10:49.220Z
input_number.zendure_last_sent_1,61.0,2026-04-28T12:10:53.229Z
input_number.zendure_last_sent_1,135.0,2026-04-28T12:10:59.232Z
input_number.zendure_last_sent_1,124.0,2026-04-28T12:11:08.195Z
input_number.zendure_last_sent_1,101.0,2026-04-28T12:11:10.347Z
input_number.zendure_last_sent_1,72.0,2026-04-28T12:20:13.177Z
input_number.zendure_last_sent_1,58.0,2026-04-28T12:20:15.170Z
input_number.zendure_last_sent_1,51.0,2026-04-28T12:20:24.197Z
input_number.zendure_last_sent_1,48.0,2026-04-28T12:20:34.218Z
input_number.zendure_last_sent_1,39.0,2026-04-28T12:20:44.200Z
input_number.zendure_last_sent_1,36.0,2026-04-28T12:20:54.199Z
input_number.zendure_last_sent_1,58.0,2026-04-28T12:20:56.196Z
input_number.zendure_last_sent_1,72.0,2026-04-28T12:20:58.176Z
input_number.zendure_last_sent_1,212.0,2026-04-28T12:34:34.762Z
input_number.zendure_last_sent_1,352.0,2026-04-28T12:34:37.277Z
input_number.zendure_last_sent_1,492.0,2026-04-28T12:34:39.283Z
input_number.zendure_last_sent_1,632.0,2026-04-28T12:34:41.311Z
input_number.zendure_last_sent_1,705.0,2026-04-28T12:34:43.275Z
input_number.zendure_last_sent_1,685.0,2026-04-28T12:35:26.221Z
input_number.zendure_last_sent_1,465.0,2026-04-28T12:35:31.304Z
input_number.zendure_last_sent_1,245.0,2026-04-28T12:35:33.286Z
input_number.zendure_last_sent_1,0.0,2026-04-28T12:35:35.287Z
input_number.zendure_last_sent_1,58.0,2026-04-28T12:35:37.386Z
input_number.zendure_last_sent_1,116.0,2026-04-28T12:35:40.219Z
input_number.zendure_last_sent_1,157.0,2026-04-28T12:35:43.293Z
input_number.zendure_last_sent_1,80.0,2026-04-28T12:35:45.309Z
input_number.zendure_last_sent_1,50.0,2026-04-28T12:35:47.261Z
input_number.zendure_last_sent_1,59.0,2026-04-28T12:35:49.288Z
input_number.zendure_last_sent_1,199.0,2026-04-28T12:41:01.373Z
input_number.zendure_last_sent_1,171.0,2026-04-28T12:41:03.412Z
input_number.zendure_last_sent_1,110.0,2026-04-28T12:41:05.389Z
input_number.zendure_last_sent_1,77.0,2026-04-28T12:41:07.360Z
input_number.zendure_last_sent_1,78.0,2026-04-28T12:41:09.405Z
